id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey,collId,recordId,references
4694529,CLEMS,CUCH1,,PreservedSpecimen,27e32361-ac64-4710-a953-89ac3a93e17a,61126,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis divaricata,"(L.) Pansarin & F. Barros, 2009",Cleistesiopsis,divaricata,,,N.M. Franz,2016,,,,,,"Richard.D D. Porcher, Jr.",,,655,5/7/73,1973,5,7,127,,,,"Francis Marion National Forest, S1032 east of Huger,Habitat:low pineland",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Berkeley,,Huger,,1,,33.095858,-79.793863,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,613,urn:uuid:f90c57a4-9242-40b3-84bc-04015da6137c,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694529
4694532,CLEMS,CUCH1,,PreservedSpecimen,190569c1-36d4-45b4-894e-3258292ab326,61127,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,Nomenclatural Adjustment,9-Aug-16,Kartesz. 2010.,Taxonomic schema 8.,,,,"Richard.D D. Porcher, Jr.",,,820a,5/21/74,1974,5,21,141,,,,"Southeast edge of Bare Bone Bay, 2.5miles southeast of Nixonville,Habitat:Pocosin edge",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Horry,,Nixonville,,1,,33.824919,-78.880112,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,613,urn:uuid:a20cc70f-d3f1-4c44-86f2-9e2943cdcafb,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694532
4694526,CLEMS,CUCH1,,PreservedSpecimen,cce841f4-c3af-4675-b6a0-e47ca6a10bda,61128,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis divaricata,"(L.) Pansarin & F. Barros, 2009",Cleistesiopsis,divaricata,,,N.M. Franz,2016,,,,,,"Richard.D D. Porcher, Jr.",,,123,6/10/71,1971,6,10,161,,,,"Belmont Plantation, plot 43-0312,Habitat:",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Hampton,,Belmont Plantation,,1,,32.614639,-81.29585,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,613,urn:uuid:a03087aa-e3a0-42c2-88c8-e411df5b7049,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694526
4694528,CLEMS,CUCH1,,PreservedSpecimen,1e915672-6e74-4deb-b7d9-f533b6e9c084,61129,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis divaricata,"(L.) Pansarin & F. Barros, 2009",Cleistesiopsis,divaricata,,,N.M. Franz,2016,,,,,,"Richard.D D. Porcher, Jr.",,,463,6/6/72,1972,6,6,158,,,,"Intersection of I-26 and Highway 17,Habitat:roadside, moist meadow",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Berkeley,,Sangaree,,1,,33.03498,-80.147909,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,613,urn:uuid:7a0ab11c-9eb2-45fb-aa97-c0331dd926e3,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694528
4694524,CLEMS,CUCH1,,PreservedSpecimen,94389804-4c92-4bab-9d95-cd4d1a97f6f9,61130,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,Nomenclatural Adjustment,9-Aug-16,Kartesz. 2010.,Taxonomic schema 8.,,,,"Richard.D D. Porcher, Jr.",,,673,6/1/73,1973,6,1,152,,,,"Francis Marion National Forest, junction of forest roads 157 and 158,Habitat:pine savannah",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Berkeley,,Francis Marion National Forest,,1,,33.228767,-79.697914,WGS84,38463,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,613,urn:uuid:32f3ef40-5ba7-4416-8b35-16a07e3c7548,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694524
4694530,CLEMS,CUCH1,,PreservedSpecimen,f55ac94c-06c0-4e36-ad09-413cf436fe45,61131,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis divaricata,"(L.) Pansarin & F. Barros, 2009",Cleistesiopsis,divaricata,,,N.M. Franz,2016,,,,,,R.D. Porcher,,,1237,5/19/77,1977,5,19,139,,,,"Savannah-bog at northeast on inter. of I-26 and S535,Habitat: savannah-bog",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Berkeley,,College Park,,1,,33.020793,-80.124376,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,613,urn:uuid:ab533522-6910-4850-abe7-b5d1c2ef08fc,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694530
4694527,CLEMS,CUCH1,,PreservedSpecimen,7710ee07-eb0b-4675-bdb0-aefff9df8a73,61132,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,Nomenclatural Adjustment,9-Aug-16,Kartesz. 2010.,Taxonomic schema 8.,,,,R.D. Porcher,,,3158,5/22/01,2001,5,22,142,,,,"Mepkin Plantation,Habitat: gum depression in longleaf pine flatwoods",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Berkeley,,Mepkin Abbey,,1,,33.114102,-79.948527,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,613,urn:uuid:2d3fed59-a43f-43d6-8f7c-98cf5f2b43e6,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694527
4694522,CLEMS,CUCH1,,PreservedSpecimen,94887d8d-2e77-46f2-90b5-d3813382c177,61133,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,N.M. Franz,2016,Weakley. 2016.,,,,,C.L. L Rodgers,,,73200,6/10/73,1973,6,10,161,,,,"Bad Creek Reservior, Borrow Area. In middle of over grown logging road,Habitat:",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Oconee,,"Bad Creek Reservoir, Borrow Area",,1,,35.018854,-83.022228,WGS84,210,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,613,urn:uuid:06ca3b63-6624-44f1-a8ca-35a0bbd38012,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694522
4694521,CLEMS,CUCH1,,PreservedSpecimen,f83907eb-1929-409d-bba1-7ede326cae89,61134,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,N.M. Franz,2016,Weakley. 2016.,,,,,Mary Read,,,1,6/10/73,1973,6,10,161,,,,"Table Rock Park,Habitat:",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Pickens,,Table Rock Park,,1,,35.048988,-82.709129,WGS84,1807,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,613,urn:uuid:453f8d89-a862-4467-b7c4-7ea4b1bc0f08,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694521
4694520,CLEMS,CUCH1,,PreservedSpecimen,db267ea8-efbf-4f78-b3a7-a7aa7433d2f7,73347,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,N.M. Franz,2016,Weakley. 2015.,,,,,David T. Nestor,,,205,9/10/01,2001,9,10,253,,,,"In S-facing herbaceous cataract fen forest in cation rich main cataract fen seepage stream directly above Oil Camp Creek, locasted in Mountain Bridge Wilderness Area, E of Caesars Head State Park headquarters, USGS Cleveland 7.5' quad. Associated with Kalmia latifolia, Sarracenia purpurea montana, Drosera rotundifolia, Andropogon glomeratus glomeratus, Scleria triglomerata, Coreopsis gladiata.",,,,,,,,,,,fruiting,,,,,,United States,South Carolina,Greenville,,Mountain Bridge Wilderness Area,,1,,35.10696,-82.553953,WGS84,210,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,613,urn:uuid:b14b3895-379e-46ea-b2cb-8d4d8a9668b9,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694520
4694519,CLEMS,CUCH1,,PreservedSpecimen,e5083f3a-9936-4e74-9dc6-7e2ee1f02572,81088,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes bifaria,(Fernald) Catling & Gregg,Cleistes,bifaria,,,"Richard D. Porcher, Jr.",,,,,,,"Richard D. Porcher, Jr.",,,3205,5/9/06,2006,5,9,129,,,,,,,,,,,,,,,mature,,,,,,United States,South Carolina,Berkeley,,Berkeley,,1,,,,,,,,,,,,,,,,,,,,,5/17/13 15:59,,613,urn:uuid:22000106-f526-48cb-b333-780e0bd74fd4,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694519
4694533,CLEMS,CUCH1,,PreservedSpecimen,865c7b01-d144-4397-b6cb-92c0545ad71f,84832,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,Nomenclatural Adjustment,9-Aug-16,Kartesz. 2010.,Taxonomic schema 8.,,,,Daniel C. Payne,,,2138,6/12/05,2005,6,12,163,,,,,,,,,,,,,,,mature,,,,,,United States,South Carolina,Beaufort,,Beaufort,,1,,32.437376,-80.64408,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,613,urn:uuid:41703cdc-e07e-4242-8160-74edda4cc26d,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694533
4694518,USCH,MAIN,,PreservedSpecimen,7fa2d356-15cf-4b20-b20d-e4a7b68e071d,96248,96248,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis divaricata,"(L.) Pansarin & F. Barros, 2009",Cleistesiopsis,divaricata,,,N.M. Franz,2016,,,,,,"Pittman, Albert; Darr, Ann; Boyle, Kathy",,,5290602,5/29/06,2006,5,29,149,,,,From the confluence of the Great and Little Pee Dee Rivers take highway 378 towards the coast to Brittons Neck lookout tower and cemetery. Pond cypress savanna area,,,,,,,,flowering,,,,,,,,,United States,South Carolina,Marion County,,Brittons Neck,,1,,33.885166,-79.279641,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/25/16 13:38,,613,urn:uuid:cd8b9e8d-b539-41c8-9164-51c934025e54,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694518
4694675,ILLS,CUCH1,,PreservedSpecimen,03c258fa-ae06-414f-8b00-a17946417fc1,115949,115949,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,N.M. Franz,2016,,,Det.: H.S. Pepoon (ILLS) 1931 AS Cleistes divaricata (L.) Ames,,,H.S. Pepoon,,,908,1931-07-00,1931,7,0,,,1931-July,,"Mountain tops, wooded slopes.",,,,,,,,,,,,,,,,,United States,Tennessee,Sevier,,Great Smoky Mountains National Park.,,1,,35.620663,-83.599164,WGS84,51603,,,,GeoLocate,,,,,,,,,,,,8/3/15 14:07,,613,urn:uuid:d34f1c1b-e0cd-4a71-9fae-44ef53cc6ce6,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694675
4694499,ARIZ,CUCH1,,PreservedSpecimen,a3d35212-2cdf-4365-b864-79ba34655812,393087,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,Nomenclatural Adjustment,9-Aug-16,Kartesz. 2010.,Taxonomic schema 8.,,,,Mark Fishbein,,Lane Greer,5615,5/15/05,2005,5,15,135,,"May,15,2005",,Unburned wet pine savanna.,,"Perennial herb 50-70 cm tall, sepals reflexed, brown petals erect, pink, lip tubular, pink with brown veins, collumn green; uncommon.",,,,,"Ilex glabra, Smilax auriculata, Sarracenia flava, S. psittacina, Aletris aurea, Taxodium.",Flowering,,,,,,,,,United States,Florida,Liberty County,,"Along FL Hwy 65, about 4.5 mi north of Sumatra (at County Hwy C-379 jct)",,1,,30.085,-84.9835,,,,,,,,,12,,,,,,MISSA,,Tammy,1/27/14 10:38,,613,urn:uuid:b7631ab8-28f9-4ab0-99f3-a7896dc0977d,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694499
4694717,KNK,CUCH1,,PreservedSpecimen,5d54e749-86c6-4d65-87c8-2f6926cecabb,3.1973E+13,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,N.M. Franz,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,West Virginia,Barbour,,,,1,,,,WGS84,14542,,,,GeoLocate,,,,,,,,,,,,7/15/16 12:09,,613,urn:uuid:b2e3913e-5ea0-449b-be44-e28b8e8bc3df,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694717
4694551,MTSU,CUCH1,,PreservedSpecimen,5a436878-14af-48d6-baf8-ebb897ff1ba3,Bosnak1,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,N.M. Franz,2016,,,,,,Art Bosnak,,,,6/26/84,1984,6,26,178,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Cumberland,,Monterey,,1,,36.087277,-85.239763,WGS84,3380,,,,GeoLocate,,,,,,,,,,,,1/6/15 14:31,,613,urn:uuid:f1cac8f0-d310-4e33-aca4-f4b0ffc60b57,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694551
4694504,BRY,V,,PreservedSpecimen,30d2e10c-dbdd-4106-a019-cce92f217f5f,BRYV0023582,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,Nomenclatural Adjustment,9-Aug-16,Kartesz. 2010.,Taxonomic schema 8.,,,,Samuel B. Jones,,A. K. Gholson; Michael O. Moore,25200,4/17/90,1990,4,17,107,,,,Growing in recently burned moist pineland.,,Uncommon in this area.,,,,,,,,0,,,,,,,United States,Florida,Liberty,,Owl Creek,,1,,29.97226,-85.024707,WGS84,210,,,,GeoLocate,,,,,,,,,,English,,12/28/15 0:00,,613,urn:uuid:c9338855-b158-4e69-9f2b-f77f40bb72f2,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694504
4694503,BRY,V,,PreservedSpecimen,d19466f4-29c2-4a7c-bea5-a34335433843,BRYV0023584,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,Nomenclatural Adjustment,9-Aug-16,Kartesz. 2010.,Taxonomic schema 8.,,,,F. H. Sargent,,,9184,5/11/67,1967,5,11,131,,,,"Sarracenia, shrub bog.",,,,,,,,,,0,,,,,,,United States,Mississippi,Hancock,,10 miles East of Picayune,,1,,30.525361,-89.510986,WGS84,16388,,,,GeoLocate,,,,,,,,,,English,,12/28/15 0:00,,613,urn:uuid:ff051d9a-c7b5-4420-8407-12c98dd9a80b,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694503
4694542,CLEMS,CUCH1,,PreservedSpecimen,0441d85d-f3a1-44b6-8833-497d21ed905b,CLEMS0012878,81688,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes bifaria,(Fernald) Catling & Gregg,Cleistes,bifaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Berkeley,,,,1,,,,,,,,,,,,,,,,,,,en,lrbrigh,6/15/16 14:29,,613,urn:uuid:f01cf0f9-5614-48b0-8658-52fef6648ebd,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694542
4694541,CLEMS,CUCH1,,PreservedSpecimen,cbc8a33d-5b12-452b-9622-878cbbf872a6,CLEMS0012879,73347,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,N.M. Franz,2016,Weakley. 2015.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Greenville,,Greenville,,1,,34.917956,-82.50662,WGS84,7802,,,,GeoLocate,,,,,,,,,,en,lrbrigh,6/15/16 14:28,,613,urn:uuid:843a6dfd-d859-4f13-bf44-b0bc34451106,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694541
4694540,CLEMS,CUCH1,,PreservedSpecimen,1322d9b5-cd94-4570-8635-2dcdf7d8f895,CLEMS0012880,84832,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,Nomenclatural Adjustment,9-Aug-16,Kartesz. 2010.,Taxonomic schema 8.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Beaufort,,Beaufort,,1,,32.385205,-80.557563,WGS84,3036,,,,GeoLocate,,,,,,,,,,en,lrbrigh,6/15/16 14:27,,613,urn:uuid:d436d5bf-dbb1-4ddf-9b22-6e2f7ff730d7,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694540
4694539,CLEMS,CUCH1,,PreservedSpecimen,775c94df-48d4-4f6e-8871-e177769b9824,CLEMS0012881,13562,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis divaricata,"(L.) Pansarin & F. Barros, 2009",Cleistesiopsis,divaricata,,,N.M. Franz,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Charleston,,Charleston,,1,,32.68299,-80.051772,WGS84,23749,,,,GeoLocate,,,,,,,,,,en,lrbrigh,6/15/16 14:27,,613,urn:uuid:56b60f95-f95c-4ab6-904b-675d3c1c6cdf,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694539
4694538,CLEMS,CUCH1,,PreservedSpecimen,61c28a35-219e-4005-8dcf-0ca5dcc974d2,CLEMS0012882,28997,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis divaricata,"(L.) Pansarin & F. Barros, 2009",Cleistesiopsis,divaricata,,,N.M. Franz,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Colleton,,Colleton County,,1,,32.834195,-80.682643,WGS84,14542,,,,GeoLocate,,,,,,,,,,en,lrbrigh,6/15/16 14:26,,613,urn:uuid:cde6795b-0798-4a31-8b6d-9fd98bccf108,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694538
4694537,CLEMS,CUCH1,,PreservedSpecimen,741e5879-a310-46a9-8a22-6e430e1ba132,CLEMS0012883,25990,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Oconee,,,,1,,,,,,,,,,,,,,,,,,,en,lrbrigh,6/15/16 14:26,,613,urn:uuid:42198527-10bd-43b5-8802-9ff8b49f970e,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694537
4694536,CLEMS,CUCH1,,PreservedSpecimen,f98b6702-00a3-4330-95fa-4ac666285d9b,CLEMS0012884,46294,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,N.M. Franz,2016,Weakley. 2016.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Oconee,,Oconee County,,1,,34.746742,-83.159267,WGS84,14542,,,,GeoLocate,,,,,,,,,,en,lrbrigh,6/15/16 14:26,,613,urn:uuid:cd8e3c8d-2e5b-499e-a707-f56c665f9dc0,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694536
4694535,CLEMS,CUCH1,,PreservedSpecimen,b463407e-8027-460b-aca9-d04eca2740fe,CLEMS0012885,53297,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis divaricata,"(L.) Pansarin & F. Barros, 2009",Cleistesiopsis,divaricata,,,N.M. Franz,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Williamsburg,,Williamsburg County,,1,,33.606201,-79.623342,WGS84,14542,,,,GeoLocate,,,,,,,,,,en,lrbrigh,6/15/16 14:25,,613,urn:uuid:fb32ba22-22e9-46e9-b676-852a08586467,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694535
4694534,CLEMS,CUCH1,,PreservedSpecimen,77530cc4-57a3-4f8b-84f2-87f9d149e1f3,CLEMS0012886,13563,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis divaricata,"(L.) Pansarin & F. Barros, 2009",Cleistesiopsis,divaricata,,,N.M. Franz,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Lowndes,,Lowndes,,1,,30.871369,-83.207274,WGS84,84,,,,GeoLocate,,,,,,,,,,en,lrbrigh,6/15/16 14:24,,613,urn:uuid:b4d699eb-888a-4c27-95d0-257458b07063,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694534
4694750,CONV,CUCH1,,PreservedSpecimen,9be7daa1-2581-4b4e-83e8-51fcac6e50c3,CONV0006268,356,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,N.M. Franz,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Blount,,,,1,,,,,,,,,,,,,,,,,,,en,CICarreno,6/28/16 14:55,,613,urn:uuid:17a0bc0e-57dc-439e-b4fa-b0a4341d0b61,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694750
4694749,CONV,CUCH1,,PreservedSpecimen,8d424573-19f3-45cc-9012-d5d1d4c2a852,CONV0006269,357,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,N.M. Franz,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Blount,,Blount County,,1,,35.597956,-83.882959,WGS84,14542,,,,GeoLocate,,,,,,,,,,en,CICarreno,6/28/16 14:55,,613,urn:uuid:dfbd15b2-ea50-4762-b141-d95a99db899b,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694749
4694553,EKY,CUCH1,,PreservedSpecimen,87c04971-890a-4fe4-88b4-b8f955664245,EKY39235,EKY39235,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,N.M. Franz,2016,,,,,,James D. Kiser,,,428,8/13/94,1994,8,13,225,,,,High elevation (1980') recently burnt rocky E-facing slope,,,,,,,,,,,,,,,,,United States,Kentucky,Leslie,,On Gray Mtn. 0.2 mi. N on ridgetop from where FS road 1723 has a hairpin curve,,1,,36.967006,-83.362101,WGS84,1807,"36, -84",,,GeoLocate,,,,,,,,,,,,11/4/14 17:12,,613,urn:uuid:91a005a3-16ed-4e00-bfcd-97924882cc22,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694553
4694554,EKY,CUCH1,,PreservedSpecimen,3e3501d1-f015-42db-afd3-d7d823529196,EKY39464,EKY39464,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,N.M. Franz,2016,,,,,,Scott Walker,,,624,5/10/93,1993,5,10,130,,,,Gently rolling terrain with wet sandy soil,,,,,,,,,,,,,,,,,United States,Kentucky,Whitley,,Grove Road,,1,,36.914607,-84.227666,WGS84,3036,"36, -85",,,GeoLocate,,,,,,,,,,,,11/4/14 17:12,,613,urn:uuid:690faf79-ecab-4747-9765-881b893f4e9c,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694554
4694555,EKY,CUCH1,,PreservedSpecimen,e4ca99ae-58ca-48b5-884f-c29029258da3,EKY48827,EKY48827,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,N.M. Franz,2016,,,,,,Henry R. DeSelm,,,,6/16/79,1979,6,16,167,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Fentress,,Upland southwest of Jamestown near Gernt Pond.,,1,,36.388369,-85.000814,WGS84,2560,,,,GeoLocate,,,,,,,,,,,,11/4/14 17:12,,613,urn:uuid:793c347b-dd7c-45fc-a8f6-4986b9960005,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694555
4694556,EKY,CUCH1,,PreservedSpecimen,5448c703-ca7c-42e1-9b76-5c916f21fa18,EKY78335,EKY78335,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistesiopsis bifaria,"(Fernald) Pansarin & F. Barros, 2008",Cleistesiopsis,bifaria,,,N.M. Franz,2016,,,,,,Rich Hannan,,Loy R. Phillippe,KEP-01-019-00706,10/5/78,1978,10,5,278,,,KSNPC Collection,"growing in Sphagnum on rock, exposed area along creek above falls",,,,,,,,,,,,,,,,,United States,Kentucky,Letcher,,"Bad Branch, south facing ravine. 1 1/2 mile N.E. of Eolia. Topo. Quad. Whitesburg, Ky-Va. 3782-17.",,1,,37.0675,-82.770833,,,"37.04'03"", 82.46'15""",,,,,,536,808,,,,,,,lameace_hussain,4/3/15 10:59,,613,urn:uuid:d89cc00c-3c94-4197-839d-b5f97db22d09,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694556
