STATE,CWA,COUNTYNAME,FIPS,TIME_ZONE,FE_AREA,LON,LAT
IA,DMX,Hamilton,19079,C,cc,-93.70684488830,42.38374732120
IA,DMX,Guthrie,19077,C,wc,-94.50103263020,41.68376767650
IA,DMX,Grundy,19075,C,cc,-92.79104917140,42.40193883920
IA,DMX,Greene,19073,C,wc,-94.39691194460,42.03621900320
IA,OAX,Fremont,19071,C,sw,-95.60467760230,40.74561056340
IA,DMX,Franklin,19069,C,nc,-93.26236928730,42.73245856160
IA,ARX,Floyd,19067,C,nc,-92.78899068930,43.05998522020
IA,ARX,Fayette,19065,C,ne,-91.84434262020,42.86253701250
IA,DMX,Emmet,19063,C,nw,-94.67844136560,43.37789194930
IA,DVN,Dubuque,19061,C,ne,-90.88243168400,42.46884874380
IA,FSD,Dickinson,19059,C,nw,-95.15096724470,43.37792591690
IA,DVN,Des Moines,19057,C,se,-91.18149022790,40.92319352640
IA,DVN,Delaware,19055,C,ne,-91.36732843010,42.47112756860
IA,DMX,Adair,19001,C,sw,-94.47096871180,41.33070696630
IA,DMX,Adams,19003,C,sw,-94.69920311440,41.02897032740
IA,ARX,Allamakee,19005,C,ne,-91.37806483500,43.28427607920
IA,DMX,Appanoose,19007,C,sc,-92.86867181130,40.74318220680
IA,DMX,Audubon,19009,C,wc,-94.90582142770,41.68458994690
IA,DVN,Benton,19011,C,ec,-92.06569699100,42.08013412880
IA,DMX,Black Hawk,19013,C,ne,-92.30853063340,42.47009848050
IA,DMX,Boone,19015,C,cc,-93.93175865490,42.03658158800
IA,DMX,Bremer,19017,C,ne,-92.31824637950,42.77468236890
IA,DVN,Buchanan,19019,C,ne,-91.83785279650,42.47073871980
IA,FSD,Buena Vista,19021,C,nw,-95.15129159840,42.73549803960
IA,DMX,Butler,19023,C,nc,-92.79015797410,42.73158121540
IA,DMX,Calhoun,19025,C,wc,-94.64045266400,42.38516554650
IA,DMX,Carroll,19027,C,wc,-94.86067265820,42.03623023560
IA,DMX,Cass,19029,C,sw,-94.92783592360,41.33148750550
IA,DVN,Cedar,19031,C,ec,-91.13243054220,41.77230028740
IA,DMX,Cerro Gordo,19033,C,nc,-93.26082848910,43.08155385220
IA,FSD,Cherokee,19035,C,nw,-95.62387412710,42.73565482370
IA,ARX,Chickasaw,19037,C,ne,-92.31764598240,43.06010158280
IA,DMX,Clarke,19039,C,sc,-93.78512802280,41.02899645710
IA,FSD,Clay,19041,C,nw,-95.15095454910,43.08262896740
IA,ARX,Clayton,19043,C,ne,-91.34144118750,42.84473734890
IL,ILX,Menard,17129,C,cc,-89.80217720870,40.02740904780
IL,DVN,Mercer,17131,C,nw,-90.74139472520,41.20533484790
IL,LSX,Monroe,17133,C,sw,-90.17741822670,38.27853584650
IL,LSX,Montgomery,17135,C,sc,-89.47887994320,39.23102779770
IL,ILX,Morgan,17137,C,wc,-90.20149387870,39.71556189770
IL,ILX,Moultrie,17139,C,cc,-88.61939750890,39.64135465260
IL,LOT,Ogle,17141,C,nc,-89.32070115470,42.04269683060
IL,ILX,Peoria,17143,C,cc,-89.76002362520,40.78812274150
IL,PAH,Perry,17145,C,sc,-89.36708753490,38.08383655510
IL,ILX,Piatt,17147,C,cc,-88.59114216130,40.01042189890
IL,LSX,Pike,17149,C,wc,-90.88625263860,39.62249566290
IL,PAH,Pope,17151,C,ss,-88.56148065780,37.41264820040
IL,PAH,Pulaski,17153,C,ss,-89.12667236770,37.22283770360
IL,DVN,Putnam,17155,C,nc,-89.28580143490,41.20446053620
IL,LSX,Fayette,17051,C,sc,-89.02418096550,39.00016597010
IL,LSX,Randolph,17157,C,sw,-89.82534255490,38.05210092130
IL,ILX,Richland,17159,C,se,-88.08503676960,38.71240766110
IL,DVN,Rock Island,17161,C,nw,-90.56741207910,41.46735276650
IL,LSX,St. Clair,17163,C,sw,-89.92843588920,38.47027565760
IL,PAH,Saline,17165,C,ss,-88.54080666940,37.75326231740
IL,ILX,Sangamon,17167,C,cc,-89.65894165720,39.75821584910
IL,ILX,Schuyler,17169,C,wc,-90.61509781960,40.15803946500
IL,ILX,Scott,17171,C,wc,-90.47469502140,39.64416374670
IL,ILX,Shelby,17173,C,cc,-88.80552095940,39.39109954620
IL,ILX,Stark,17175,C,nc,-89.79753024610,41.09339498820
IL,DVN,Stephenson,17177,C,nw,-89.66245545370,42.35173155460
IL,ILX,Tazewell,17179,C,cc,-89.51345358770,40.50753242450
IL,PAH,Union,17181,C,ss,-89.25508632990,37.47122683980
IL,ILX,Vermilion,17183,C,ec,-87.73293000930,40.18363515500
IL,PAH,Wabash,17185,C,se,-87.84429092400,38.44609530320
IL,DVN,Warren,17187,C,wc,-90.61501124710,40.84877388450
IL,LSX,Washington,17189,C,sc,-89.41052948910,38.35216626290
IL,PAH,Wayne,17191,C,sc,-88.42562098620,38.42954882350
IL,PAH,White,17193,C,se,-88.17952603690,38.08753637870
IL,DVN,Whiteside,17195,C,nw,-89.91406771950,41.75634727570
IL,LOT,Will,17197,C,ne,-87.97869079760,41.44499737280
IL,PAH,Williamson,17199,C,ss,-88.92994135800,37.73025709220
IL,PAH,Franklin,17055,C,sc,-88.92423862490,37.99229560510
IL,ILX,Fulton,17057,C,wc,-90.20748807240,40.47275252400
IL,PAH,Gallatin,17059,C,ss,-88.23048273690,37.76280693570
IL,DVN,Henderson,17071,C,wc,-90.92514077650,40.81805888540
IL,PAH,Hardin,17069,C,ss,-88.26689934820,37.51822409660
IL,DVN,Hancock,17067,C,wc,-91.16469623910,40.40374109190
IL,PAH,Hamilton,17065,C,sc,-88.53915034380,38.08163295140
IL,LOT,Lee,17103,C,nc,-89.30050642240,41.74612897110
IL,ILX,Knox,17095,C,wc,-90.21329119960,40.93182572690
MN,FGF,Lake of the Woods,27077,C,nc,-94.90475902340,48.77176382680
MN,MPX,Lac qui Parle,27073,C,wc,-96.17349766810,44.99553001880
MN,MPX,Anoka,27003,C,ec,-93.24637190740,45.27320237710
MN,MPX,Benton,27009,C,cc,-93.99892440780,45.69914009780
MN,MPX,Brown,27015,C,sc,-94.72767453530,44.24210807620
MN,DLH,St. Louis,27137,C,ne,-92.47076104210,47.60396689320
MN,MPX,Carver,27019,C,ec,-93.80252419230,44.82077111440
MN,MPX,Chippewa,27023,C,wc,-95.56661914450,45.02230380010
MN,MPX,Chisago,27025,C,ec,-92.90830753030,45.50246036480
MN,FSD,Cottonwood,27033,C,sw,-95.18121674320,44.00706392260
MN,DLH,Crow Wing,27035,C,ec,-94.07086529170,46.48235839210
MN,MPX,Dakota,27037,C,ec,-93.06555179630,44.67175757120
MN,ARX,Dodge,27039,C,se,-92.86203077170,44.02251757570
MN,MPX,Douglas,27041,C,wc,-95.45347214980,45.93372232470
MN,MPX,Faribault,27043,C,sc,-93.94785420370,43.67390683690
MN,ARX,Fillmore,27045,C,se,-92.09011779930,43.67396573080
MN,MPX,Freeborn,27047,C,sc,-93.34887859100,43.67382135530
MN,MPX,Goodhue,27049,C,se,-92.72247145070,44.40986400650
MN,FGF,Grant,27051,C,wc,-96.01212673070,45.93400226800
MN,MPX,Hennepin,27053,C,ec,-93.47676793660,45.00453552030
MN,ARX,Houston,27055,C,se,-91.49284457590,43.67141392060
MN,FGF,Hubbard,27057,C,nc,-94.91662301830,47.10865918140
MN,MPX,Isanti,27059,C,ec,-93.29522257990,45.56151598790
MN,FSD,Jackson,27063,C,sw,-95.15406360920,43.67406316440
MN,MPX,Kanabec,27065,C,ec,-93.29345970220,45.94525698600
MN,MPX,Kandiyohi,27067,C,cc,-95.00475495160,45.15237666860
MN,FGF,Kittson,27069,C,nw,-96.78262770810,48.77657371860
MN,MPX,Le Sueur,27079,C,sc,-93.73003441770,44.37138589500
MN,FSD,Lincoln,27081,C,sw,-96.26705291590,44.41264306770
MN,FSD,Lyon,27083,C,sw,-95.83897255130,44.41351804610
MN,MPX,McLeod,27085,C,cc,-94.27239894210,44.82353176320
MN,FGF,Mahnomen,27087,C,nw,-95.80903405270,47.32520499670
MN,MPX,Martin,27091,C,sc,-94.55105241140,43.67419819700
MN,MPX,Meeker,27093,C,cc,-94.52735936910,45.12312997760
MN,MPX,Mille Lacs,27095,C,ec,-93.63013250170,45.93802643490
MN,MPX,Morrison,27097,C,cc,-94.26844906750,46.01264009410
MN,ARX,Mower,27099,C,se,-92.75253199670,43.67139437050
MN,FSD,Murray,27101,C,sw,-95.76318953240,44.02214310560
MN,MPX,Nicollet,27103,C,sc,-94.24742193030,44.34995915080
MN,FSD,Nobles,27105,C,sw,-95.75337242310,43.67419820600
MN,FGF,Norman,27107,C,nw,-96.45513359510,47.32646269240
MN,ARX,Olmsted,27109,C,se,-92.40176273410,44.00363209210
MN,FGF,Pennington,27113,C,nw,-96.03667022220,48.06621985410
MN,DLH,Pine,27115,C,ec,-92.74137196270,46.12075313440
MN,FSD,Pipestone,27117,C,sw,-96.25856227220,44.02304880800
MN,MPX,Pope,27121,C,wc,-95.44454406350,45.58604656190
MN,MPX,Ramsey,27123,C,ec,-93.09944887530,45.01708280090
MN,FGF,Red Lake,27125,C,nw,-96.09525115450,47.87168086470
MN,MPX,Redwood,27127,C,sw,-95.25387651570,44.40368253650
MN,MPX,Renville,27129,C,cc,-94.94721277620,44.72679868670
MN,MPX,Rice,27131,C,sc,-93.29656929800,44.35410115510
MN,FSD,Rock,27133,C,sw,-96.25315925670,43.67472296930
MN,FGF,Roseau,27135,C,nw,-95.81075640970,48.77511902770
MN,MPX,Scott,27139,C,ec,-93.53574592750,44.64842460600
MN,MPX,Sherburne,27141,C,cc,-93.77453660260,45.44394080380
MN,MPX,Sibley,27143,C,cc,-94.23210027380,44.57952917250
MN,MPX,Stearns,27145,C,cc,-94.61300422080,45.55216640090
MN,MPX,Steele,27147,C,sc,-93.22603397920,44.02226446590
MN,MPX,Stevens,27149,C,wc,-96.00031175430,45.58612218420
MN,MPX,Swift,27151,C,wc,-95.68135728640,45.28269426270
MN,MPX,Todd,27153,C,cc,-94.89757921090,46.07062617780
MN,ABR,Traverse,27155,C,wc,-96.47160562000,45.77212079180
MN,ARX,Wabasha,27157,C,se,-92.23031425680,44.28417996080
MN,FGF,Wadena,27159,C,cc,-94.96935481210,46.58578486800
MN,MPX,Waseca,27161,C,sc,-93.58728607130,44.02205186640
MN,MPX,Washington,27163,C,ec,-92.88393040360,45.03833040780
MN,MPX,Watonwan,27165,C,sc,-94.61407269050,43.97829096710
MN,ARX,Winona,27169,C,se,-91.77909609530,43.98685688120
MN,MPX,Wright,27171,C,cc,-93.96297340400,45.17392700190
MN,MPX,Yellow Medicine,27173,C,wc,-95.86834399350,44.71622802440
MN,ABR,Big Stone,27011,C,wc,-96.41095742030,45.42614119980
MN,MPX,Blue Earth,27013,C,sc,-94.06712108190,44.03460522220
MO,SGF,Barton,29011,C,sw,-94.34708078970,37.50230296250
MO,EAX,Bates,29013,C,wc,-94.34002973860,38.25732469060
MO,SGF,Benton,29015,C,cc,-93.28792756610,38.29482876510
MO,PAH,Bollinger,29017,C,se,-90.02593789590,37.32220051530
MO,LSX,Boone,29019,C,cc,-92.30962162070,38.99071873690
MO,EAX,Buchanan,29021,C,nw,-94.80616307540,39.65981049220
MO,PAH,Butler,29023,C,se,-90.40653398100,36.71637941110
MO,EAX,Caldwell,29025,C,nc,-93.98278857750,39.65568938630
MO,LSX,Callaway,29027,C,cc,-91.92596281470,38.83550725280
MO,SGF,Camden,29029,C,cc,-92.76599135620,38.02705891680
MO,PAH,Cape Girardeau,29031,C,se,-89.68446144550,37.38393818430
MO,EAX,Carroll,29033,C,nc,-93.50513777890,39.42681418900
MO,PAH,Carter,29035,C,se,-90.96229780160,36.94127256370
MO,EAX,Cass,29037,C,wc,-94.35482944470,38.64702642310
MO,SGF,Cedar,29039,C,sw,-93.85660766840,37.72384472800
MO,EAX,Chariton,29041,C,nc,-92.96260730800,39.51454556900
MO,SGF,Christian,29043,C,sw,-93.18885599350,36.96955864290
MO,DVN,Clark,29045,C,ne,-91.73836930950,40.41034878580
MO,EAX,Clay,29047,C,wc,-94.42080373240,39.31051894530
MO,EAX,Clinton,29049,C,nw,-94.40460350400,39.60178331170
MO,LSX,Cole,29051,C,cc,-92.28160910100,38.50547814860
MO,EAX,Cooper,29053,C,cc,-92.81025661770,38.84385740230
MO,LSX,Crawford,29055,C,ec,-91.30396682710,37.97637368190
MO,EAX,Daviess,29061,C,nc,-93.98545479000,39.96070566790
MO,EAX,DeKalb,29063,C,nw,-94.40472371610,39.89316349510
MO,SGF,Dent,29065,C,sc,-91.50789350140,37.60663555280
MO,SGF,Douglas,29067,C,sw,-92.49879867050,36.93259413760
MO,MEG,Dunklin,29069,C,se,-90.09086951800,36.27185652020
MO,LSX,Franklin,29071,C,ec,-91.07496232370,38.41115623100
MO,LSX,Gasconade,29073,C,ec,-91.50792143560,38.44093341580
MO,EAX,Gentry,29075,C,nw,-94.40989658610,40.21210502130
MO,SGF,Greene,29077,C,sw,-93.34198326390,37.25807160170
MO,EAX,Grundy,29079,C,nc,-93.56531405470,40.11395928760
MO,EAX,Harrison,29081,C,nc,-93.99205823750,40.35468137720
MO,EAX,Henry,29083,C,wc,-93.79272226620,38.38515587240
MO,SGF,Hickory,29085,C,cc,-93.32071772650,37.94079612060
MO,EAX,Holt,29087,C,nw,-95.21500863720,40.09458283280
MO,EAX,Howard,29089,C,cc,-92.69582527170,39.14274417480
MO,SGF,Howell,29091,C,sc,-91.88652722610,36.77403366750
MO,LSX,Iron,29093,C,se,-90.77348074580,37.55515382110
MO,EAX,Jackson,29095,C,wc,-94.34605579350,39.00849508110
MO,LSX,Jefferson,29099,C,ec,-90.53778378240,38.26103740950
MO,EAX,Johnson,29101,C,wc,-93.80628451720,38.74414246020
MO,LSX,Knox,29103,C,ne,-92.14809244430,40.12824964640
MO,SGF,Laclede,29105,C,sw,-92.59034006430,37.65831899020
MO,EAX,Lafayette,29107,C,wc,-93.78552339690,39.06562678680
MO,SGF,Barry,29009,C,sw,-93.82906687300,36.70985671930
MO,LSX,Lewis,29111,C,ne,-91.72216371730,40.09692260340
MO,LSX,Lincoln,29113,C,ec,-90.96015802900,39.05810314130
MO,EAX,Linn,29115,C,nc,-93.10718166930,39.87023255500
MO,EAX,Livingston,29117,C,nc,-93.54834129370,39.78213590580
MO,SGF,McDonald,29119,C,sw,-94.34836644220,36.62868904190
MO,EAX,Macon,29121,C,nc,-92.56461146210,39.83079938050
MO,LSX,Madison,29123,C,se,-90.34503078130,37.47810261630
MO,SGF,Maries,29125,C,cc,-91.92490871860,38.16163652940
MO,LSX,Marion,29127,C,ne,-91.62236544310,39.80595256390
MO,EAX,Mercer,29129,C,nc,-93.56853508740,40.42233915640
MO,SGF,Miller,29131,C,cc,-92.42841858960,38.21452517330
MO,PAH,Mississippi,29133,C,se,-89.29112616550,36.82808541160
MO,LSX,Moniteau,29135,C,cc,-92.58305181480,38.63272573790
MO,LSX,Monroe,29137,C,ne,-92.00067824680,39.49550900840
MO,LSX,Montgomery,29139,C,ec,-91.47022887640,38.94153219200
MO,SGF,Morgan,29141,C,cc,-92.88605824150,38.42385986140
MO,PAH,New Madrid,29143,C,se,-89.65156536500,36.59420191530
MO,SGF,Newton,29145,C,sw,-94.33924189340,36.90552037260
MO,EAX,Nodaway,29147,C,nw,-94.88343847330,40.36073394730
MO,SGF,Oregon,29149,C,sc,-91.40330569160,36.68670610620
MO,LSX,Osage,29151,C,cc,-91.86183390630,38.46035748790
MO,SGF,Ozark,29153,C,sw,-92.44459049140,36.64931507310
MO,MEG,Pemiscot,29155,C,se,-89.78584366320,36.21108012190
MO,PAH,Perry,29157,C,se,-89.82436234150,37.70711187690
MO,EAX,Pettis,29159,C,cc,-93.28511172580,38.72826075750
MO,SGF,Phelps,29161,C,ec,-91.79239128970,37.87713485230
MO,LSX,Pike,29163,C,ne,-91.17137450490,39.34381419510
MO,EAX,Platte,29165,C,wc,-94.77360593950,39.38036646510
MO,SGF,Polk,29167,C,sw,-93.40053223570,37.61650271460
MO,SGF,Pulaski,29169,C,cc,-92.20764869050,37.82460282240
MO,EAX,Putnam,29171,C,nc,-93.01611829830,40.47891693360
MO,LSX,Ralls,29173,C,ne,-91.52195892570,39.52764818520
MO,EAX,Randolph,29175,C,nc,-92.49709561500,39.44016258350
MO,EAX,Ray,29177,C,wc,-93.98990652120,39.35237385170
MO,LSX,Reynolds,29179,C,se,-90.96908486840,37.36234658300
MO,PAH,Ripley,29181,C,se,-90.86389163250,36.65282279070
MO,LSX,St. Charles,29183,C,ec,-90.67522971710,38.78189729940
MO,SGF,St. Clair,29185,C,wc,-93.77599316130,38.03714861510
MO,LSX,Ste. Genevieve,29186,C,se,-90.19519428020,37.89395556670
MO,LSX,St. Francois,29187,C,se,-90.47289984260,37.81038396140
MO,LSX,St. Louis,29189,C,ec,-90.44297882480,38.64069438990
MO,EAX,Saline,29195,C,cc,-93.20222377400,39.13656110800
MO,EAX,Schuyler,29197,C,ne,-92.52092140460,40.47024982030
MO,DVN,Scotland,29199,C,ne,-92.14705627120,40.45260997720
MO,PAH,Scott,29201,C,se,-89.56856644730,37.05297631970
MO,SGF,Shannon,29203,C,sc,-91.40050383920,37.15739341090
MO,LSX,Shelby,29205,C,ne,-92.07656771330,39.79780234160
MO,PAH,Stoddard,29207,C,se,-89.94437732700,36.85551901560
MO,SGF,Stone,29209,C,sw,-93.45594579210,36.74689323690
MO,EAX,Sullivan,29211,C,nc,-93.11150275840,40.21065482840
MO,SGF,Taney,29213,C,sw,-93.04099113840,36.65473167310
MO,SGF,Texas,29215,C,sc,-91.96505043360,37.31731689240
MO,SGF,Vernon,29217,C,wc,-94.34241282960,37.85060959510
MO,LSX,Warren,29219,C,ec,-91.16071017160,38.76462479650
MO,LSX,Washington,29221,C,ec,-90.87743257500,37.96169413400
MO,PAH,Wayne,29223,C,se,-90.46142218660,37.11264406940
MO,SGF,Webster,29225,C,sw,-92.87587956860,37.28091163280
MO,EAX,Worth,29227,C,nw,-94.42216352220,40.47912168100
MO,SGF,Wright,29229,C,sw,-92.46870321160,37.27013148350
MO,LSX,St. Louis City,29510,C,ec,-90.24503614480,38.63576296000
MO,SGF,Dade,29057,C,sw,-93.85025647380,37.43204154380
MO,SGF,Dallas,29059,C,sw,-93.02364189160,37.68041098530
MO,EAX,Adair,29001,C,ne,-92.60071572460,40.19059548110
MO,EAX,Andrew,29003,C,nw,-94.80203633660,39.98344448990
MO,EAX,Atchison,29005,C,nw,-95.42697233560,40.43070520010
MO,LSX,Audrain,29007,C,cc,-91.84160825770,39.21576397780
MO,SGF,Lawrence,29109,C,sw,-93.83290127080,37.10635212260
WI,MKX,Milwaukee,55079,C,se,-87.96672567170,43.00704738090
WI,MKX,Racine,55101,C,se,-88.05511159600,42.74765361950
WI,ARX,Adams,55001,C,cc,-89.77064140380,43.96956907930
WI,MPX,Barron,55005,C,nw,-91.84836246520,45.42377134890
WI,ARX,Buffalo,55011,C,wc,-91.75446668180,44.37985405840
WI,DLH,Burnett,55013,C,nw,-92.36755059550,45.86270412570
WI,GRB,Calumet,55015,C,ec,-88.21803541400,44.08166213370
WI,MPX,Chippewa,55017,C,wc,-91.27989962610,45.06941779750
WI,ARX,Clark,55019,C,cc,-90.61207266900,44.73474357000
WI,MKX,Columbia,55021,C,sc,-89.33375482180,43.46653752560
WI,ARX,Crawford,55023,C,sw,-90.93102625950,43.23946460460
WI,MKX,Dane,55025,C,sc,-89.41832905890,43.06736136600
WI,MKX,Dodge,55027,C,se,-88.70752235310,43.41635338630
WI,MPX,Dunn,55033,C,wc,-91.89643422160,44.94656278470
WI,MPX,Eau Claire,55035,C,wc,-91.28603549660,44.72676324540
WI,GRB,Florence,55037,C,ne,-88.39820646440,45.84844307160
WI,MKX,Fond du Lac,55039,C,ec,-88.48824775170,43.75362479580
WI,GRB,Forest,55041,C,ne,-88.77040666270,45.66727086600
WI,ARX,Grant,55043,C,sw,-90.70622225450,42.86747824100
WI,MKX,Green,55045,C,sc,-89.60219440760,42.67995795510
WI,MKX,Green Lake,55047,C,sc,-89.04497495320,43.80027672720
WI,MKX,Iowa,55049,C,sc,-90.13542577340,43.00048828570
WI,ARX,Jackson,55053,C,wc,-90.80524776620,44.31912657410
WI,MKX,Jefferson,55055,C,se,-88.77585564450,43.02088211610
WI,ARX,Juneau,55057,C,cc,-90.11403093860,43.92447054980
WI,ARX,La Crosse,55063,C,wc,-91.11523790470,43.90652790330
WI,MKX,Lafayette,55065,C,sc,-90.13171057500,42.66048332110
WI,GRB,Langlade,55067,C,nc,-89.07191570200,45.26237229480
WI,GRB,Lincoln,55069,C,nc,-89.73464294130,45.33750527100
WI,GRB,Marathon,55073,C,cc,-89.75898693720,44.89829674560
WI,MKX,Marquette,55077,C,sc,-89.39877240270,43.81959949700
WI,GRB,Waushara,55137,C,cc,-89.24294283990,44.11312745930
WI,GRB,Menominee,55078,C,ne,-88.70999812800,45.00438077750
WI,ARX,Monroe,55081,C,wc,-90.61787150950,43.94574263670
WI,GRB,Oneida,55085,C,nc,-89.52169719620,45.70561783190
WI,GRB,Outagamie,55087,C,ne,-88.46493565730,44.41613818310
WI,MPX,Pepin,55091,C,wc,-92.00162506190,44.58290374260
WI,GRB,Waupaca,55135,C,ne,-88.96482091800,44.47039246750
WI,MKX,Waukesha,55133,C,se,-88.30454183620,43.01812075530
WI,DLH,Washburn,55129,C,nw,-91.79123222160,45.89925705470
WI,MKX,Walworth,55127,C,se,-88.54190305320,42.66848692540
WI,GRB,Vilas,55125,C,nc,-89.51475632180,46.05289944600
WI,ARX,Vernon,55123,C,sw,-90.83436101740,43.59386453560
WI,ARX,Trempealeau,55121,C,wc,-91.35846849380,44.30396213970
WI,ARX,Taylor,55119,C,nc,-90.50123181270,45.21154726920
WI,GRB,Shawano,55115,C,ne,-88.76563664840,44.78916912890
WI,DLH,Sawyer,55113,C,nw,-91.14467834510,45.87996896390
WI,MKX,Sauk,55111,C,sc,-89.94835161550,43.42683123580
WI,MPX,St. Croix,55109,C,wc,-92.45279633780,45.03402158760
WI,MPX,Rusk,55107,C,nw,-91.13314976560,45.47513335810
WI,MKX,Rock,55105,C,sc,-89.07155868530,42.67124331980
WI,ARX,Richland,55103,C,sw,-90.42947297920,43.37561746230
WI,DLH,Price,55099,C,nc,-90.36137623790,45.68039526460
WI,GRB,Portage,55097,C,cc,-89.50148242260,44.47604203670
WI,MPX,Polk,55095,C,nw,-92.44139544680,45.46142304200
WI,MPX,Pierce,55093,C,wc,-92.42244891640,44.71957318340
WI,GRB,Winnebago,55139,C,ec,-88.64456858040,44.06888130680
WI,GRB,Wood,55141,C,cc,-90.04163690470,44.45531011960
WI,MKX,Kenosha,55059,C,se,-88.04183869070,42.57674365950
WI,MKX,Washington,55131,C,se,-88.23083985080,43.36840078610
IL,LOT,Lake,17097,C,ne,-88.00359810080,42.32313562170
IL,LOT,Cook,17031,C,ne,-87.81665473220,41.83992697470
WI,GRB,Manitowoc,55071,C,ec,-87.80958409620,44.11976603890
WI,GRB,Brown,55009,C,ne,-88.00319037400,44.45373417720
WI,GRB,Door,55029,C,ne,-87.31729218060,44.94358107400
WI,GRB,Kewaunee,55061,C,ne,-87.61539539770,44.51612712060
MN,FGF,Clay,27027,C,nw,-96.49062328410,46.89238421390
MN,DLH,Koochiching,27071,C,nc,-93.78341616290,48.24531898730
MN,DLH,Lake,27075,C,ne,-91.44524972100,47.64201889610
MN,DLH,Cook,27031,C,ne,-90.53440699530,47.90267583830
MN,DLH,Cass,27021,C,nc,-94.32534777360,46.94959687660
MN,DLH,Aitkin,27001,C,ec,-93.41542499550,46.60824607470
MN,DLH,Itasca,27061,C,nc,-93.63202454520,47.50952697930
MN,FGF,Otter Tail,27111,C,wc,-95.70789274960,46.40877447880
MN,FGF,Becker,27005,C,nw,-95.67381480430,46.93462793940
MN,FGF,Clearwater,27029,C,nw,-95.37904791400,47.57766700350
MN,FGF,Polk,27119,C,nw,-96.40181899530,47.77385309430
MN,FGF,Marshall,27089,C,nw,-96.36853542600,48.35811801180
WI,DLH,Douglas,55031,C,nw,-91.91467934500,46.43094642620
WI,DLH,Iron,55051,C,nw,-90.24204207020,46.26226908580
WI,DLH,Bayfield,55007,C,nw,-91.20055481870,46.52409739620
WI,DLH,Ashland,55003,C,nw,-90.67805684450,46.31482440500
WI,GRB,Marinette,55075,C,ne,-88.03437077960,45.38303267110
WI,GRB,Oconto,55083,C,ne,-88.26764554140,45.02549334180
WI,MKX,Ozaukee,55089,C,se,-87.95152489040,43.38381853300
MN,FGF,Wilkin,27167,C,wc,-96.46830986650,46.35707301020
WI,MKX,Sheboygan,55117,C,ec,-87.94542795050,43.72120294230
FL,TBW,DeSoto,12027,E,sc,-81.80932342490,27.18631929010
FL,MLB,St. Lucie,12111,E,ec,-80.48362208400,27.37642724360
FL,MFL,Hendry,12051,E,ss,-81.17184924120,26.54731967030
FL,TBW,Hardee,12049,E,cc,-81.80990964050,27.49268569850
FL,TBW,Highlands,12055,E,sc,-81.34094699450,27.34338707490
FL,MLB,Osceola,12097,E,ec,-81.14954858480,28.06266126470
FL,TBW,Polk,12105,E,cc,-81.69775898790,27.94887707320
FL,MLB,Indian River,12061,E,ec,-80.61581909490,27.69285560540
FL,MLB,Okeechobee,12093,E,ec,-80.90151537880,27.42828388390
FL,MFL,Glades,12043,E,ss,-81.23965899900,26.96046096960
FL,MLB,Martin,12085,E,ec,-80.38932368540,27.08436547470
FL,MFL,Mainland Monroe,12087,E,sw,-81.03256671350,25.52051406510
FL,TBW,Pinellas,12103,E,wc,-82.72199785770,27.92802722970
FL,TBW,Sarasota,12115,E,wc,-82.32188399220,27.18097769760
FL,TBW,Sarasota,12115,E,wc,-82.27695762250,27.02672317520
FL,MFL,Broward,12011,E,se,-80.48856795630,26.15191486230
FL,MFL,Collier,12021,E,sw,-81.33928330250,26.11957426430
FL,MFL,Miami-Dade,12086,E,se,-80.56822008640,25.61711090030
FL,MFL,Palm Beach,12099,E,se,-80.43291034830,26.62300490150
AR,MEG,Greene,05055,C,ee,-90.55911526450,36.11769254110
AR,SHV,Hempstead,05057,C,sw,-93.66839781220,33.73536029230
AR,LZK,Hot Spring,05059,C,sw,-92.94601134460,34.31765079220
AR,SHV,Howard,05061,C,sw,-93.99345007400,34.08872187290
AR,LZK,Independence,05063,C,nc,-91.56981792400,35.74154342780
AR,LZK,Izard,05065,C,nc,-91.91339186950,36.09488545250
AR,LZK,Jackson,05067,C,ee,-91.21455383370,35.59935708780
AR,LZK,Jefferson,05069,C,se,-91.93151610000,34.26879945860
AR,LZK,Johnson,05071,C,ww,-93.45992317140,35.57005960770
AR,SHV,Lafayette,05073,C,sw,-93.60732573680,33.24075403570
AR,MEG,Lawrence,05075,C,ee,-91.10707487350,36.04125290970
AR,MEG,Lee,05077,C,ee,-90.78204867080,34.78064838550
AR,LZK,Lincoln,05079,C,se,-91.73332863120,33.95745343400
AR,SHV,Little River,05081,C,sw,-94.23425422660,33.70052506990
AR,LZK,Logan,05083,C,ww,-93.71632254520,35.21526215940
AR,LZK,Lonoke,05085,C,cc,-91.88865062300,34.75423578860
AR,LZK,Marion,05089,C,nc,-92.68422773380,36.26835826750
AR,SHV,Miller,05091,C,sw,-93.89178210830,33.31238933810
AR,MEG,Mississippi,05093,C,ee,-90.05400274980,35.76393456560
AR,LZK,Monroe,05095,C,ee,-91.20382375230,34.67783138890
AR,LZK,Montgomery,05097,C,ww,-93.65953869960,34.53880111210
AR,TSA,Madison,05087,C,nw,-93.72455955090,36.01095789300
AR,SHV,Nevada,05099,C,sw,-93.30716511150,33.66405189520
AR,LZK,Newton,05101,C,nc,-93.21785866450,35.91998049500
AR,LZK,Ouachita,05103,C,sw,-92.88202850740,33.59334616870
