id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
4694140,MISS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,5879f6d3-5efe-4aaa-8026-573d0f275737,MISS0016605,24851,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"S. B. Jones",,,1967,,,,,,"Coastal Flatwoods; Orchids, pitcher plants and sundews abundant",,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources, habitat",,,,,,,,,,USA.,Mississippi,Hancock,,,,,,,,,,,,,,,,,,,,,,lucilemccook,"2016-06-16 17:03:11",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5879f6d3-5efe-4aaa-8026-573d0f275737,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694140
4694141,MISS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,85af4978-d647-4a2b-b5d0-b4a768918794,MISS0016606,70059,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"D. Wyrick",,,1995,,,,,,"Natural Heritage Program Field Survey",,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources, habitat",,,,,,,,,,"United States",Mississippi,Perry,,,"Camp Shelby",,,,,,,,,,,,,,,,,,,lucilemccook,"2016-06-16 17:03:12",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:85af4978-d647-4a2b-b5d0-b4a768918794,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694141
4694142,MISS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,3cd77647-eb0a-4e9b-8f78-687512582378,MISS0016607,69254,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"K. L. Gordon & B. Knowles",,,1984,,,,,,"Rare in open grassy savannah, full sun.",,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources, habitat",,,,,,,,,,"United States",Mississippi,Jackson,,,,,,,,,,,,,,,,,,,,,,lucilemccook,"2016-06-16 17:07:31",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3cd77647-eb0a-4e9b-8f78-687512582378,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694142
4694143,MISS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,1b8bd2f6-7002-41f9-a810-95a2bc1e656f,MISS0016608,50269,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"C. L. Rodgers with N. E. Mullens, A. Behrman & M. Hudson",,,1974,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources, habitat",,,,,,,,,,USA.,Georgia,Charlton,,,,,,,,,,,,,,,,,,,,,,lucilemccook,"2016-06-16 17:03:12",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1b8bd2f6-7002-41f9-a810-95a2bc1e656f,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694143
4694144,USMS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,ff3df4df-354e-4595-8d9a-9c4658b85539,USMS_000002919,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"Moore, J.",,,1976,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude",,,,,,,,,,"United States",Mississippi,"Harrison County",,,,,,,,,,,,,,,,,,,,,,,"2015-03-06 09:59:11",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ff3df4df-354e-4595-8d9a-9c4658b85539,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694144
4694145,USMS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,865142f2-a4ac-4948-a432-3dcd79295e2e,USMS_000002920,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"Barnes, Joel",,,1976,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Mississippi,"Lamar County",,,,,,,,,,,,,,,,,,,,,,,"2015-03-06 09:59:11",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:865142f2-a4ac-4948-a432-3dcd79295e2e,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694145
4694146,USMS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,79b919bc-d4da-4a08-8197-d778c47437ef,USMS_000002921,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Wooten, Jean W.",1976,,,,,,"Beck, Carol H.",,,1951,,0,,,,,,,"field values redacted: eventDate, month, verbatimEventDate, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Florida,Columbia,,,,,,,,,,,,,,,,,,,,,,austin_s_cannon,"2016-06-20 19:50:06",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:79b919bc-d4da-4a08-8197-d778c47437ef,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694146
4694147,USMS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,5da7fc9a-a89c-4eab-b339-9a5086c1e5c9,USMS_000002922,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"Clark, Howard",,,1973,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Mississippi,"Hancock County",,,,,,,,,,,,,,,,,,,,,,,"2015-03-06 09:59:11",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5da7fc9a-a89c-4eab-b339-9a5086c1e5c9,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694147
4694148,USMS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,d13083cc-cd3d-47a4-83a1-12553e18cf99,USMS_000002923,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"Wooten, Jean",,,1974,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Mississippi,"George County",,,,,,,,,,,,,,,,,,,,,,,"2015-03-06 09:59:11",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d13083cc-cd3d-47a4-83a1-12553e18cf99,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694148
4694149,USMS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,3b4758e4-0645-40d9-a090-65c6d8a38d3f,USMS_000002924,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"Snow, Barry",,,1975,,0,,,,,,,"field values redacted: eventDate, month, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Mississippi,"Forrest County",,,,,,,,,,,,,,,,,,,,,,,"2015-03-06 09:59:11",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3b4758e4-0645-40d9-a090-65c6d8a38d3f,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694149
4694150,MMNS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,3e8978df-f58b-4775-a6f1-9e43fc5e6111,MMNS000227,227,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"Barry L. Snow",,,1976,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferenceSources, habitat",,,,flo,,,,,,"United States",Mississippi,Lamar,,,,,,,,,,,,,,,,,,,,,,,"2015-03-27 05:17:23",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3e8978df-f58b-4775-a6f1-9e43fc5e6111,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694150
4694151,MMNS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,1430f3cf-24fd-4d99-9d0e-922ed6e41f64,MMNS002364,2364,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"Ken L. Gordon; John Burris",,,1979,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferencedBy, georeferenceSources, georeferenceVerificationStatus, habitat",,,,flo,,,,,,"United States",Mississippi,Greene,,,,,,,,,,,,,,,,,,,,,,,"2016-05-11 17:32:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1430f3cf-24fd-4d99-9d0e-922ed6e41f64,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694151
4694152,MMNS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,203835b1-fec0-4cd4-9003-39e544ca3201,MMNS002365,2365,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"Ken L. Gordon; John Burris",,,1979,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferenceSources, habitat",,,,flo,,,,,,"United States",Mississippi,Greene,,,"State Line Bog",,,,,,,,,,,,,,,,,,,,"2015-03-27 05:17:23",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:203835b1-fec0-4cd4-9003-39e544ca3201,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694152
4694153,MMNS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,b79296fe-f1da-4928-bf03-f77f4558806b,,9983,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"John Hays",,,2003,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferencedBy, georeferenceSources, georeferenceVerificationStatus, habitat",,,,flo,,,,,,"United States",Mississippi,Jackson,,,,,,,,,,,,,,,,,,,,,,,"2016-06-03 11:26:43",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b79296fe-f1da-4928-bf03-f77f4558806b,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694153
4694154,MMNS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,6b1fa312-a429-41c2-9976-bc458cba2005,,9984,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"John Hays",,,2003,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferencedBy, georeferenceSources, georeferenceVerificationStatus, habitat",,,,flo,,,,,,"United States",Mississippi,Jackson,,,,,,,,,,,,,,,,,,,,,,,"2016-06-03 11:26:13",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6b1fa312-a429-41c2-9976-bc458cba2005,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694154
4694155,MMNS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,dac20402-e1bd-490d-90e7-0c971f24c1c8,,10651,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"Dan Wyrick",,,1995,,,,,,"infrequent in openings among shrubs; moist sandy loam soil.",,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferencedBy, georeferenceSources, georeferenceVerificationStatus, habitat",,,,flo,,,,,,"United States",Mississippi,Perry,,,"Camp Shelby Training Site",,,,,,,,,,,,,,,,,,,HMS,"2016-06-02 11:25:15",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:dac20402-e1bd-490d-90e7-0c971f24c1c8,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694155
4694156,MMNS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,812b1eb5-b272-477e-a2aa-c88b7662b4ff,MMNS012401,12401,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"Ken L. Gordon; J. Burris",,,1979,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, verbatimCoordinates, georeferencedBy, georeferenceSources, georeferenceVerificationStatus, habitat",,,,,,,,,,"United States",Mississippi,Greene,,,"Kurtz State Forest",,,,,,,,,,,,,,,,,,,,"2016-05-11 17:29:52",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:812b1eb5-b272-477e-a2aa-c88b7662b4ff,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694156
4694157,MMNS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,5aa2ad96-f5c7-4b6c-b017-8151335c106f,MMNS015371,15371,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"Cary Norquist",,,1983,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferencedBy, georeferenceSources, georeferenceVerificationStatus, habitat",,,,flo,,,,,,"United States",Mississippi,Jackson,,,"Grand Bay NERR",,,,,,,,,,,,,,,,,,,LM,"2016-06-03 11:21:40",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5aa2ad96-f5c7-4b6c-b017-8151335c106f,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694157
4694158,MMNS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,7e7fde05-4e35-4c94-bbeb-d70942703313,MMNS017156,17156,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"Louis C. Temple",,,1968,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources, habitat",,,,veg,,,,,,"United States",Mississippi,Harrison,,,,,,,,,,,,,,,,,,,,,,,"2015-03-27 05:17:23",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7e7fde05-4e35-4c94-bbeb-d70942703313,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694158
4694159,MMNS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,755a30dd-2dfb-44ec-94ab-87353f69c8a5,,22326,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"Lucas C. Majure; Al Schotz, H. Sullivan, J. Thompson",,,2004,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, verbatimCoordinates, habitat",,,,flo,,,,,,"United States",Mississippi,Jackson,,,"Grand Bay NERR",,,,,,,,,,,,,,,,,,,,"2015-03-27 05:17:23",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:755a30dd-2dfb-44ec-94ab-87353f69c8a5,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694159
4694160,MMNS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,6f470231-5121-48de-916e-86dc1bc30365,,29947,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"Steve W. Leonard",,,1997,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,flo,,,,,,"United States",Florida,Gulf,,,,,,,,,,,,,,,,,,,,,,JAH,"2015-07-22 16:50:29",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6f470231-5121-48de-916e-86dc1bc30365,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694160
4694161,GMUF,Plants,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,33818056-d563-438f-8700-5eddaadc485d,GMUF-0039355,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"A.M. Harvill",,,1972,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources, habitat",,,,,,,,,,"United States",Virginia,Scott,,,,,,,,,,,,,,,,,,,,,en,jbradle7,"2016-07-12 18:11:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:33818056-d563-438f-8700-5eddaadc485d,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694161
4694162,FARM,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,f8661693-297d-4de6-bd38-a9fca74c28b0,FARM-0007949,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Virginia,,,,,,,,,,,,,,,,,,,,,,en,jeagle22,"2015-11-12 13:43:42",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f8661693-297d-4de6-bd38-a9fca74c28b0,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694162
4694163,FARM,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,c7844877-ebb0-459f-ab16-8c399ec93dc5,FARM-0007950,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Virginia,,,,,,,,,,,,,,,,,,,,,,en,jeagle22,"2015-11-12 13:43:42",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c7844877-ebb0-459f-ab16-8c399ec93dc5,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694163
4694164,FARM,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,1e2d1ed2-b24f-488d-89b3-59f26b772d53,FARM-0007951,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Virginia,,,,,,,,,,,,,,,,,,,,,,en,jeagle22,"2015-11-12 13:43:42",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1e2d1ed2-b24f-488d-89b3-59f26b772d53,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694164
4694165,ILLS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,3e05d13a-d794-415b-bd6b-3c893d598b9b,,115949,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,"Det.: H.S. Pepoon (ILLS) 1931 AS Cleistes divaricata (L.) Ames",,,"H.S. Pepoon",,,1931,,0,,,,,,,"field values redacted: eventDate, month, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources, habitat",,,,,,,,,,"United States",Tennessee,Sevier,,,,,,,,,,,,,,,,,,,,,,,"2015-08-03 14:07:53",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3e05d13a-d794-415b-bd6b-3c893d598b9b,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694165
4694166,NCSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,1426132c-6802-4b57-8810-9f16f05bff0c,NCSC00040214,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States","North Carolina",Polk,,,,,,,,,,,,,,,,,,,,,en,NCSC_rdmay,"2016-03-15 05:01:23",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1426132c-6802-4b57-8810-9f16f05bff0c,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694166
4694167,NCSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,a60dc3d0-30f1-49f2-b9a1-db2c59fff912,NCSC00040213,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States","North Carolina",Craven,,,,,,,,,,,,,,,,,,,,,en,NCSC_rdmay,"2016-03-15 05:01:23",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a60dc3d0-30f1-49f2-b9a1-db2c59fff912,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694167
