coreid,identifiedBy,identifiedByID,dateIdentified,identificationQualifier,scientificName,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordId,modified
7978174,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:b818d3b4-0773-442b-8e87-90f9f2b6789f,"2015-12-03 12:32:33"
7978175,"Boaze, John L.; Carr, Keith",,1968,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:075f93b3-82a7-43ac-b457-6c31f78538f8,"2015-12-03 12:36:40"
7978175,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:13d93c1d-629c-4d2c-9cb5-753b407c1eb0,"2015-12-03 12:36:40"
7978177,"Beatley, Janice C.",,1959,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:9d401ed8-09f7-459c-960a-665347651b03,"2015-12-03 12:39:47"
7978177,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:b0ad55ef-5f47-4a07-bbcc-ad95a0d95f10,"2015-12-03 12:39:47"
7978179,"Ahles, Harry E.",,1961,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:b94a0331-1a3f-456e-98d8-c447d90e76f3,"2015-12-03 12:43:07"
7978179,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:9ecbd5d2-3275-4097-9f73-e6c2292a8c68,"2015-12-03 12:43:07"
7978182,"Duncan, Wilbur H.; Hardin, James W.",,1953,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:604ff9c0-829a-49a5-badb-6b021ad9d2b1,"2015-12-03 10:04:48"
7978189,"Ahles, Harry E.",,1962,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:21b9c4f4-e481-47e9-b7e6-d50049caf2d8,"2015-12-03 10:10:47"
7978189,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:bce7f760-125d-451a-9704-7f85d5385f84,"2015-12-03 10:10:47"
7978192,"Jones, Samuel B.",,1971,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:ca526aee-d63b-47fa-8283-48e96f36908e,"2015-12-03 10:17:50"
7978192,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:677d230b-66a9-4e5d-9b91-237066fe957a,"2015-12-03 10:17:50"
7978193,"Jones, Samuel B.",,1971,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:36de7663-70c9-4fcc-96af-26480cb82f7e,"2015-12-03 10:32:46"
7978193,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:0de91584-d3df-44f9-9a7d-f24b7db0f319,"2015-12-03 10:32:46"
7978197,"Smith, Dey",,1957,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:4b501d9f-671d-430a-bf59-da21865d1eb4,"2015-12-03 10:38:29"
7978197,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:89536dbe-356a-40d2-823a-8a3c2a5b223f,"2015-12-03 10:38:29"
7978198,"Gunn, Charles R.",,1958,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:81e1b4ed-41b3-41f8-ba43-13a4247bc6f3,"2015-12-03 10:48:03"
7978198,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:6829e5c1-118b-44ea-9c55-81458712be55,"2015-12-03 10:48:03"
7978204,"Nicely, Kenneth A.",,1968,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:8f053832-8a43-4e8f-ab7f-3ca74c950f4f,"2015-12-03 10:53:37"
7978204,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:d14ab7e7-4bb4-46b5-8bf5-283834a9e88e,"2015-12-03 10:53:37"
7978206,"Sole, Jeffery D.",,1978,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:c355c09b-84c3-468e-b446-578a903f560c,"2015-12-03 11:02:40"
7978206,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:eddf336e-2afc-47db-9155-93d71e9500b5,"2015-12-03 11:02:40"
7978208,"Ashe, W. W.",,1931,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:2e8edf86-98f1-4f98-9a65-c569f2ccdfad,"2015-12-03 11:11:12"
7978208,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:35dba55d-4f6f-491a-84ee-bb8df8e0a630,"2015-12-03 11:11:12"
7978210,"Buddell, II, George F.",,1983,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:7f204d99-03ae-4226-9bba-d873bf43777f,"2015-12-03 11:17:02"
7978210,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:8f10fd86-69f8-4d17-91dc-84f4642a2da7,"2015-12-03 11:17:02"
7978216,"Ashe, W. W.",,1929,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:d85f2e92-f5e9-4302-ba6a-f10fe90d3306,"2015-12-03 11:24:30"
7978216,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:c8837bfe-4da3-43b5-80f6-61996d773bf7,"2015-12-03 11:24:30"
7978223,"Demaree, Delzie",,1952,,"Magnolia acuminata",0,"(L.) L.",,,,,,,urn:uuid:923d5f6d-3fff-4d97-9901-dd5a5b57d0e7,"2015-12-03 11:30:49"
7978223,"May, M. L.",,1977,,"Magnolia acuminata",0,"(L.) L.",,,,,,,urn:uuid:7b75c801-020c-48f7-a671-62d076429942,"2015-12-03 11:31:21"
7978225,"Jacob, Henry J.",,1951,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:11f12c03-2da6-4157-b0f8-c7bc94e1729a,"2015-12-03 11:35:59"
7978225,"May, M. L.",,1977,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:b9fabf46-127d-4f14-aedd-9b57889309c1,"2015-12-03 11:36:32"
7978225,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:7f6c906f-0945-4d6e-9f7b-c4768b33df2c,"2015-12-03 11:35:59"
7978225,"Totten, H. R.",,unknown,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:5ff5e9dc-5ea6-4da3-80be-51b9eae9b226,"2015-12-03 11:35:40"
7978229,"James, Fred C.",,1968,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:5f3994c0-2816-4c21-82d2-b29536634827,"2015-12-03 12:46:34"
7978229,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:9276c1d2-7324-41c3-a88c-2111793a47e6,"2015-12-03 12:46:34"
7978230,"James, Fred C.",,1968,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:8a3f4db1-ff99-4258-ae9c-b15387fd65c9,"2015-12-03 12:49:16"
7978230,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:de33acdd-0fd3-493c-bc09-d111ac9830d1,"2015-12-03 12:49:16"
7978232,"Freer, Ruskin S.",,1967,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:a4392ce0-2c10-43f3-b775-89a34f20b7ce,"2015-12-03 13:45:47"
7978232,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:6d8af314-abe3-4a81-9dac-fcaf5e53ea2f,"2015-12-03 13:45:47"
7978234,"Harvill, A. M.",,1967,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:ace5ddf8-c3b4-4674-b8d9-d1ffc5f4e7af,"2015-12-03 13:53:09"
7978234,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:212772e1-fa80-4d92-a6e2-48bb78b47049,"2015-12-03 13:53:09"
7978236,"Ramsey, G. W.; Ruska, W. F.; Waggoner, G. S.; Hooks, W. S.",,1967,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:9ed750f4-ea85-4724-b57e-4a6dc101f022,"2015-12-03 14:04:45"
7978236,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:724c08ac-056b-400b-88fa-a88696a05307,"2015-12-03 14:04:45"
7978242,"Harvill, A. M.",,1965,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:21ecda4a-7427-4997-a4fd-083e0c25a266,"2015-12-03 14:13:36"
7978242,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:90060512-a7e0-4842-ab5e-d3019c4e0cca,"2015-12-03 14:13:36"
7978246,"James, Fred C.",,1968,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:33afeb87-8545-4e74-9440-afaf702db6f1,"2015-12-03 14:26:40"
7978246,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:6f6edb87-4a23-48e4-8424-8dc8d7fab3a5,"2015-12-03 14:26:40"
7978249,"Totten, H. R.",,1936,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:0bcc2308-54a4-4f47-8257-384232879570,"2015-12-03 14:30:35"
7978249,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:935c9faf-f35b-4415-b11a-d3f3714756e9,"2015-12-03 14:30:35"
7978250,"James, Fred C.",,1968,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:593b4640-4154-47f3-a3c5-b2915bb634bc,"2015-12-03 14:40:19"
7978250,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:1a311673-a95f-4889-9a77-01bd334f89cd,"2015-12-03 14:40:19"
7978252,"Ware, Donna M. E.",,1976,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:7e2625ef-b6db-45c8-8d4c-92b8958eadc2,"2015-12-03 14:44:32"
7978252,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:b979f3c7-d9ea-4a2c-958a-fceca64f7427,"2015-12-03 14:44:32"
7978254,"James, Fred C.",,1968,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:4929a647-ccf5-4322-9be0-9ae75e4b64b4,"2015-12-03 14:51:22"
7978254,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:c00c90a5-80fd-4060-a351-60b72e5c3b0d,"2015-12-03 14:51:22"
7978259,"Ramsey, G. W.; Ruska, W. F.; Waggoner, G. S.",,1967,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:8312a581-8e45-4790-b5d7-c5abdcba525b,"2015-12-03 14:57:00"
7978259,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:bb812224-ac39-4c15-a1f6-3fe51ce4fd28,"2015-12-03 14:57:00"
7978261,"Harvill, A. M.",,1968,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:2f6188fa-3f2f-4cc4-9b19-0bb0e95f784e,"2015-12-03 15:01:18"
7978261,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:8b18b4e3-412f-43bd-a580-ef455e2826a6,"2015-12-03 15:01:18"
7978264,"James, Fred C.",,1968,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:b823082a-f1d9-47e8-8572-168a1961588c,"2015-12-03 15:04:11"
7978264,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:495d91b8-c5b5-42c7-a86e-475e966ded08,"2015-12-03 15:04:11"
7978265,"James, Fred C.",,1965,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:9739a732-7cba-453a-bfae-3d6d92978469,"2015-12-03 15:10:34"
7978265,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:00be275f-b406-41f0-a7a5-e8909b9b3368,"2015-12-03 15:10:34"
7978267,"James, Fred C.",,1965,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:4482368b-b4d5-4d52-b279-ac28085c262b,"2015-12-03 15:12:45"
7978267,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:f91ae7b4-20b1-4962-8571-490abc8dc12b,"2015-12-03 15:12:45"
7978344,"James, Fred C.",,1968,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:f4203de3-fd29-472a-a29a-6fb0df6b9e04,"2015-12-03 15:28:15"
7978344,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:42de0e54-2125-4ed8-be9a-a1b27e78fbad,"2015-12-03 15:28:15"
7978348,"Churchill, J. R.",,1910,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:8201a402-b7ae-4a12-9108-4ba34236c899,"2015-12-03 15:31:10"
7978348,"Churchill, J. R.",,1912-05-08,,"Magnolia tripetala",0,"(L.) L.",,,,,,"Gray's Manual, 7th ed. 1908, Herbarium of Walter Deane",urn:uuid:abc03a73-11ca-43f9-9981-65d1258c0d84,"2015-12-03 15:32:54"
7978348,"Rockwell, Jr., Herbert C.",,1965-11,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:ca97a5b4-0630-40ef-b8ae-a9d02b3d9ba6,"2015-12-03 15:31:40"
7978348,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:fde5d37c-8782-4282-8158-72f4da235b1d,"2015-12-03 15:31:10"
7978350,"Duncan, Wilbur H.",,1948,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:3f13ae25-7aba-4dc1-bdfe-9b8fe0021ae6,"2015-12-03 15:37:13"
7978350,"Rockwell, Jr., Herbert C.",,1965-11,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:7c3a0342-9e32-40ca-9a6f-51541a0a3474,"2015-12-03 15:37:43"
7978350,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,,urn:uuid:72924dc9-9625-49dc-900d-9e6d1626ded9,"2015-12-03 15:37:13"
7978800,"Ahles, Harry E.",,1973,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:ecd091f9-ae09-4683-b6ee-4b104f0ccec3,"2015-12-02 16:16:32"
7978800,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:26d50d76-0dcc-4e16-8048-297f18199caa,"2015-12-02 16:16:32"
7978800,Anonymous,,s.d.,,"Magnolia tripetala",0,"(L.) L.",,,,,,"naturalized but not indigenous",urn:uuid:e9307ede-e45e-414d-b8f2-9e7beaa3c9a3,"2015-12-02 16:16:56"
7978803,"Redfearn, Paul L., Jr.",,1970,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:bd5db652-25e1-4860-b904-01bc5f56852d,"2015-12-02 16:19:24"
7978803,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:a13a71e2-115a-45e7-9ac1-3623c0d44969,"2015-12-02 16:19:24"
7978803,Anonymous,,s.d.,,"Magnolia tripetala",0,"(L.) L.",,,,,,naturalized,urn:uuid:d9a1d8d9-e682-47ef-a08a-038b6b8c40d6,"2015-12-02 16:19:42"
7978806,"Johnson, C. S.",,1965,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:828f5167-10f4-41f9-89ab-ab2687757cff,"2015-12-02 16:24:50"
7978806,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:a14afdc6-b004-4982-a725-e7f8de2bcbcd,"2015-12-02 16:24:50"
7978810,"Ashe, W. W.",,1930,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:d50aa8fc-b9b7-42a6-8aa1-f7afec47b0f8,"2015-12-02 16:56:42"
7978810,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",1,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:f22c4f06-7a61-4c30-bac8-edb230d59c7d,"2015-12-02 16:56:42"
7978976,"Stewart, S. C.; Stewart, Mrs. S. C.",,1942,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:69dafc4d-6e01-46fd-bcbc-c8435a31f0ff,"2015-12-01 16:28:53"
7978976,"Meyer, Frederick G.",,1990,,"Magnolia tripetala",0,"(L.) L.",,,,,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",urn:uuid:ce551a0d-7a5b-4bfa-9e66-086680df4878,"2015-12-01 16:29:14"
7978976,"Tobe, John David",,1992-11-00,,"Magnolia tripetala",1,"(L.) L.",,,,,,"section: Rhytidospermum Spach; Clemson University (CLEMS)",urn:uuid:3626096d-e299-4476-b6bc-744e2d828331,"2015-12-01 16:28:53"
11599154,"Plitt, Charles C.",,1901,,"Magnolia tripetala",0,"(L.) L.",,,,,,,urn:uuid:a613e038-0784-401c-bca8-da4280e66d23,"2016-10-24 11:52:04"
