coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
3276669,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068958_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068958_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068958_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068958.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b9b5b4d4-af12-45fb-881b-fa4df0f59fc0,"2013-01-07 18:48:57",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276669,StillImage,Photograph,en
3276670,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068959_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068959_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068959_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068959.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2b360513-78a4-4f61-b4b0-d37fbfece924,"2013-01-07 18:48:59",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276670,StillImage,Photograph,en
3276671,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068960_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068960_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068960_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068960.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b09c25d4-cd0b-4463-a0ff-44ce7b576ecc,"2013-01-07 18:48:59",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276671,StillImage,Photograph,en
3276672,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068961_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068961_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068961_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068961.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a69462b1-994c-4a23-a90c-f170cf44745b,"2013-01-07 18:49:00",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276672,StillImage,Photograph,en
3276673,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068962_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068962_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068962_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068962.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9a73415d-2206-4c22-8e3b-a0d4ee03ba81,"2013-01-07 18:49:01",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276673,StillImage,Photograph,en
3276674,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068963_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068963_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068963_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068963.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3d0933d7-c525-4b46-bee3-805a9a84984d,"2013-01-07 18:49:02",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276674,StillImage,Photograph,en
3276675,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068964_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068964_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068964_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068964.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ee67277b-4710-4147-888c-8c714bff3c28,"2013-01-07 18:49:02",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276675,StillImage,Photograph,en
3276676,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068965_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068965_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068965_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068965.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2695b802-dd9f-4650-9d97-1439957d5ed9,"2013-01-07 18:49:03",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276676,StillImage,Photograph,en
3276677,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068966_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068966_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068966_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068966.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:4bbcc629-0a32-4cc4-ac10-e87dda468336,"2013-01-07 18:49:05",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276677,StillImage,Photograph,en
3276678,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068967_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068967_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068967_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068967.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3029d387-5baa-4cd4-b739-2b8e9ca1a2ee,"2013-01-07 18:49:06",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276678,StillImage,Photograph,en
3276679,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068968_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068968_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068968_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068968.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fb6d881e-850b-4eaf-b20d-0276e5bf3d6d,"2013-01-07 18:49:07",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276679,StillImage,Photograph,en
3276680,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068969_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068969_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068969_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068969.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d0df1ad1-212c-4312-9e22-4fbdf001a49b,"2013-01-07 18:49:07",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276680,StillImage,Photograph,en
3276681,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068970_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068970_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068970_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068970.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b471a488-0735-4514-a0e7-c1c507cba676,"2013-01-07 18:49:10",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276681,StillImage,Photograph,en
3276682,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068971_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068971_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068971_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068971.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8d684658-1785-4259-bbea-336d3d6c6167,"2013-01-07 18:49:11",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276682,StillImage,Photograph,en
3276683,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068972_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068972_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068972_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068972.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c483e8b8-3a9c-43dc-8d16-eac21168d1b8,"2013-01-07 18:49:12",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276683,StillImage,Photograph,en
3276684,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068973_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068973_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068973_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068973.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5ae7abda-7dc0-4ad5-80f9-e3c6049bfe9b,"2013-01-07 18:49:13",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276684,StillImage,Photograph,en
3276685,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068974_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068974_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068974_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068974.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:48d7fa89-fd5d-463d-add0-5741c895f390,"2013-01-07 18:49:14",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276685,StillImage,Photograph,en
3276686,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068975_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068975_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068975_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068975.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5b1c21f5-4a00-443d-a79f-5a7955d7009d,"2013-01-07 18:49:15",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276686,StillImage,Photograph,en
3276687,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068976_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068976_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068976_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068976.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6de6ec9e-883c-40c7-9b3d-82f8d959934d,"2013-01-07 18:49:17",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276687,StillImage,Photograph,en
3276689,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068978_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068978_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068978_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068978.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d9bf3a4d-7cd3-4398-b28d-f13092712675,"2013-01-07 18:49:21",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276689,StillImage,Photograph,en
3276690,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068979_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068979_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068979_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068979.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c448b19f-d0a8-4085-b1d5-512f693388da,"2013-01-07 18:49:22",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276690,StillImage,Photograph,en
3276691,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068980_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068980_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068980_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068980.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:62d16337-56d9-4768-9afc-475cb4e3dd46,"2013-01-07 18:49:23",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276691,StillImage,Photograph,en
3276692,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068981_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068981_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068981_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068981.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:67566579-1ab0-414f-a4e2-a9865efbd207,"2013-01-07 18:49:25",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276692,StillImage,Photograph,en
3276693,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068982_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068982_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068982_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068982.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c2ee2b9a-e10c-4f46-8ca8-588fcdeeda0c,"2013-01-07 18:49:26",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276693,StillImage,Photograph,en
3276694,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068983_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068983_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068983_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068983.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5d3690ff-ccca-46f7-a3d4-b65da64bff17,"2013-01-07 18:49:28",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276694,StillImage,Photograph,en
3276695,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068984_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068984_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068984_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068984.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:58eeb8db-1c62-4c03-9f87-5397b36a77d9,"2013-01-07 18:49:29",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276695,StillImage,Photograph,en
3276696,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068985_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068985_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068985_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068985.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3643aac4-9b10-4346-8cf3-d3848b417555,"2013-01-07 18:49:29",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276696,StillImage,Photograph,en
3276697,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068986_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068986_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068986_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068986.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c5895597-a847-4911-81d2-d7466a408419,"2013-01-07 18:49:31",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276697,StillImage,Photograph,en
3276698,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068987_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068987_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068987_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068987.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:25ff1ce5-e5b9-4eac-b408-acc93ca05c31,"2013-01-07 18:49:32",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276698,StillImage,Photograph,en
3276699,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068988_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068988_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068988_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068988.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:912065c2-4f92-492c-93ab-e63ddd1e2f74,"2013-01-07 18:49:34",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276699,StillImage,Photograph,en
3276700,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068989_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068989_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068989_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068989.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:278bec45-03c9-4419-9026-1419045bf447,"2013-01-07 18:49:37",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276700,StillImage,Photograph,en
3276701,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068990_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068990_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068990_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068990.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:61f87137-215e-4dd3-b1c8-3296564f11dc,"2013-01-07 18:49:37",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276701,StillImage,Photograph,en
3276702,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068991_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068991_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068991_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068991.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3ec5a2f7-75f6-4d03-a1bb-3e4657843e37,"2013-01-07 18:49:38",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276702,StillImage,Photograph,en
3276703,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068992_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068992_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068992_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068992.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:af98a2e5-1ad0-4dd6-9f4a-f4051037884c,"2013-01-07 18:49:39",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276703,StillImage,Photograph,en
3276704,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068993_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068993_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068993_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068993.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8a5d4ddf-8e12-435f-aa8c-7146669f3a18,"2013-01-07 18:49:41",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276704,StillImage,Photograph,en
3276705,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068994_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068994_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068994_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068994.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ed7c2dfe-a069-47f2-a3d0-f9b3d9cbb22d,"2013-01-07 18:49:43",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276705,StillImage,Photograph,en
3276706,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068995_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068995_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068995_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068995.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f98da101-221a-4782-bb49-c42119f2222b,"2013-01-07 18:49:43",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276706,StillImage,Photograph,en
